20121126,20191230,22.687943032,120.435414149,54.8883,-67.7786,-76.1683,1.1476,0.0,DASU
20050727,20191230,22.340597949,120.890048165,41.0126,24.7646,-73.8164,-7.853,0.0,DAWU
20060330,20191230,23.213184181,121.280573262,251.2656,188.3627,-94.9589,54.2874,0.0,DCHU
20160304,20191230,22.918830592,120.216843822,43.1775,-29.3314,26.256,-3.0381,0.0,DJES
20160808,20191230,22.407951319,120.526510872,28.452,-21.9011,-36.0764,-16.4147,0.0,DLIO
20041211,20191230,23.673806323,120.447995951,48.6314,-60.9876,213.9631,-53.691,0.0,DNAN
20070106,20191230,23.685130783,121.482289146,133.2946,74.1582,7.0538,-47.0219,0.0,DNFU
20160728,20191230,23.257322301,119.667374724,63.1248,-16.2161,52.4696,5.368,0.0,DOJI
20030410,20191230,22.915621456,120.703514452,522.7809,-89.0086,-205.7269,43.0115,0.0,DONA
20000102,20110324,23.460493746,120.153783777,19.3643,-88.9057,163.5551,-118.6187,0.0,DONS
20060901,20191230,26.367692443,120.489712151,101.4669,-88.3534,227.2927,-9.0047,0.0,DONY
20050205,20191230,24.262686975,120.826884717,396.3378,-52.4111,191.3775,21.1218,0.0,DOSH
20030607,20191230,24.04308144,120.932806697,740.193,4.2634,97.89,62.0054,0.0,DPIN
20060502,20191230,23.631217938,121.398035413,178.2382,-19.4328,19.8821,100.7467,0.0,DSIN
20041203,20191230,23.02567243,121.330596703,49.972,251.9122,-161.0208,-11.0277,0.0,DULI
20150416,20190715,25.071467997,121.434543796,50.0423,-33.0656,84.3255,-3.5628,0.0,DYRS
20011113,20191230,23.797592036,120.419561776,44.6905,-59.1334,290.6459,-58.9948,0.0,ERLN
20020124,20191230,22.942179462,121.166115376,221.8464,310.4993,-207.8742,115.7795,0.0,ERPN
20050720,20191230,22.365254188,120.593601333,41.645,-74.9609,-159.6094,-27.5239,0.0,FALI
20111005,20180420,24.106226445,121.198225655,2320.9391,-8.194,23.7341,21.4844,0.0,FB02
20060106,20100330,24.178339541,120.649522993,164.2705,-17.7315,60.5732,-6.5416,0.0,FCU1
19930706,20191226,24.850688555,121.249821506,255.2905,-120.5751,414.0951,2.9798,0.0,FCWS
20060330,20191230,23.598454375,121.519420732,39.8371,250.9739,-137.796,-7.6881,0.0,FENP
19970119,20191230,25.071050441,121.781084898,775.176,-140.9546,419.12,22.2345,0.0,FIVE
20160302,20191230,23.688426253,120.861972346,567.9099,-3.2584,12.5839,17.2408,0.0,FKD2
20060701,20161221,23.683559455,120.856279781,560.6415,-29.0056,20.268,117.8628,0.0,FKDO
19940106,20191230,23.746307256,121.453357045,138.4801,122.4891,-4.3623,-31.9354,0.0,FLNM
20040416,20191230,25.02037271,121.937488502,41.5172,-100.5441,277.2826,-2.2685,0.0,FLON
20050513,20191230,24.035166295,120.724454616,170.8613,-47.6906,158.7669,-28.3012,0.0,FNGU
20070102,20191230,23.59816073,121.52094527,51.3688,237.3024,-102.5822,-59.1097,0.0,FONB
20121018,20191230,22.627752705,120.351061857,50.9535,-104.1493,-51.3005,-10.648,0.0,FONG
20160808,20191230,23.791130749,120.312228018,32.3658,-11.7372,44.359,-12.8889,0.0,FRES
20111201,20191230,23.250739192,121.32929404,267.7619,85.5097,-29.4387,28.6497,0.0,FUDN
